document,method,path,status,mcp_family,capability,rule
app-connections/postgres/available.mdx,GET,/api/v1/app-connections/postgres/available,superseded,appConnections,appConnections.read,app-connections-provider-availability-superseded
app-connections/postgres/create.mdx,POST,/api/v1/app-connections/postgres,intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/postgres/delete.mdx,DELETE,/api/v1/app-connections/postgres/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/postgres/get-by-id.mdx,GET,/api/v1/app-connections/postgres/{connectionId},superseded,appConnections,appConnections.read,app-connections-provider-id-read-superseded
app-connections/postgres/get-by-name.mdx,GET,/api/v1/app-connections/postgres/connection-name/{connectionName},superseded,appConnections,appConnections.read,app-connections-provider-name-read-superseded
app-connections/postgres/list.mdx,GET,/api/v1/app-connections/postgres,superseded,appConnections,appConnections.read,app-connections-provider-list-superseded
app-connections/postgres/update.mdx,PATCH,/api/v1/app-connections/postgres/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/railway/available.mdx,GET,/api/v1/app-connections/railway/available,superseded,appConnections,appConnections.read,app-connections-provider-availability-superseded
app-connections/railway/create.mdx,POST,/api/v1/app-connections/railway,intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/railway/delete.mdx,DELETE,/api/v1/app-connections/railway/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/railway/get-by-id.mdx,GET,/api/v1/app-connections/railway/{connectionId},superseded,appConnections,appConnections.read,app-connections-provider-id-read-superseded
app-connections/railway/get-by-name.mdx,GET,/api/v1/app-connections/railway/connection-name/{connectionName},superseded,appConnections,appConnections.read,app-connections-provider-name-read-superseded
app-connections/railway/list.mdx,GET,/api/v1/app-connections/railway,superseded,appConnections,appConnections.read,app-connections-provider-list-superseded
app-connections/railway/update.mdx,PATCH,/api/v1/app-connections/railway/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/redis/available.mdx,GET,/api/v1/app-connections/redis/available,superseded,appConnections,appConnections.read,app-connections-provider-availability-superseded
app-connections/redis/create.mdx,POST,/api/v1/app-connections/redis,intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/redis/delete.mdx,DELETE,/api/v1/app-connections/redis/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/redis/get-by-id.mdx,GET,/api/v1/app-connections/redis/{connectionId},superseded,appConnections,appConnections.read,app-connections-provider-id-read-superseded
app-connections/redis/get-by-name.mdx,GET,/api/v1/app-connections/redis/connection-name/{connectionName},superseded,appConnections,appConnections.read,app-connections-provider-name-read-superseded
app-connections/redis/list.mdx,GET,/api/v1/app-connections/redis,superseded,appConnections,appConnections.read,app-connections-provider-list-superseded
app-connections/redis/update.mdx,PATCH,/api/v1/app-connections/redis/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/render/available.mdx,GET,/api/v1/app-connections/render/available,superseded,appConnections,appConnections.read,app-connections-provider-availability-superseded
app-connections/render/create.mdx,POST,/api/v1/app-connections/render,intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/render/delete.mdx,DELETE,/api/v1/app-connections/render/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/render/get-by-id.mdx,GET,/api/v1/app-connections/render/{connectionId},superseded,appConnections,appConnections.read,app-connections-provider-id-read-superseded
app-connections/render/get-by-name.mdx,GET,/api/v1/app-connections/render/connection-name/{connectionName},superseded,appConnections,appConnections.read,app-connections-provider-name-read-superseded
app-connections/render/list.mdx,GET,/api/v1/app-connections/render,superseded,appConnections,appConnections.read,app-connections-provider-list-superseded
app-connections/render/update.mdx,PATCH,/api/v1/app-connections/render/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/salesforce/available.mdx,GET,/api/v1/app-connections/salesforce/available,superseded,appConnections,appConnections.read,app-connections-provider-availability-superseded
app-connections/salesforce/create.mdx,POST,/api/v1/app-connections/salesforce,intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/salesforce/delete.mdx,DELETE,/api/v1/app-connections/salesforce/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/salesforce/get-by-id.mdx,GET,/api/v1/app-connections/salesforce/{connectionId},superseded,appConnections,appConnections.read,app-connections-provider-id-read-superseded
app-connections/salesforce/get-by-name.mdx,GET,/api/v1/app-connections/salesforce/connection-name/{connectionName},superseded,appConnections,appConnections.read,app-connections-provider-name-read-superseded
app-connections/salesforce/list.mdx,GET,/api/v1/app-connections/salesforce,superseded,appConnections,appConnections.read,app-connections-provider-list-superseded
app-connections/salesforce/update.mdx,PATCH,/api/v1/app-connections/salesforce/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/smb/available.mdx,GET,/api/v1/app-connections/smb/available,superseded,appConnections,appConnections.read,app-connections-provider-availability-superseded
app-connections/smb/create.mdx,POST,/api/v1/app-connections/smb,intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/smb/delete.mdx,DELETE,/api/v1/app-connections/smb/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/smb/get-by-id.mdx,GET,/api/v1/app-connections/smb/{connectionId},superseded,appConnections,appConnections.read,app-connections-provider-id-read-superseded
app-connections/smb/get-by-name.mdx,GET,/api/v1/app-connections/smb/connection-name/{connectionName},superseded,appConnections,appConnections.read,app-connections-provider-name-read-superseded
app-connections/smb/list.mdx,GET,/api/v1/app-connections/smb,superseded,appConnections,appConnections.read,app-connections-provider-list-superseded
app-connections/smb/update.mdx,PATCH,/api/v1/app-connections/smb/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/ssh/available.mdx,GET,/api/v1/app-connections/ssh/available,superseded,appConnections,appConnections.read,app-connections-provider-availability-superseded
app-connections/ssh/create.mdx,POST,/api/v1/app-connections/ssh,intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/ssh/delete.mdx,DELETE,/api/v1/app-connections/ssh/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/ssh/get-by-id.mdx,GET,/api/v1/app-connections/ssh/{connectionId},superseded,appConnections,appConnections.read,app-connections-provider-id-read-superseded
app-connections/ssh/get-by-name.mdx,GET,/api/v1/app-connections/ssh/connection-name/{connectionName},superseded,appConnections,appConnections.read,app-connections-provider-name-read-superseded
app-connections/ssh/list.mdx,GET,/api/v1/app-connections/ssh,superseded,appConnections,appConnections.read,app-connections-provider-list-superseded
app-connections/ssh/update.mdx,PATCH,/api/v1/app-connections/ssh/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/supabase/available.mdx,GET,/api/v1/app-connections/supabase/available,superseded,appConnections,appConnections.read,app-connections-provider-availability-superseded
app-connections/supabase/create.mdx,POST,/api/v1/app-connections/supabase,intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/supabase/delete.mdx,DELETE,/api/v1/app-connections/supabase/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/supabase/get-by-id.mdx,GET,/api/v1/app-connections/supabase/{connectionId},superseded,appConnections,appConnections.read,app-connections-provider-id-read-superseded
app-connections/supabase/get-by-name.mdx,GET,/api/v1/app-connections/supabase/connection-name/{connectionName},superseded,appConnections,appConnections.read,app-connections-provider-name-read-superseded
app-connections/supabase/list.mdx,GET,/api/v1/app-connections/supabase,superseded,appConnections,appConnections.read,app-connections-provider-list-superseded
app-connections/supabase/update.mdx,PATCH,/api/v1/app-connections/supabase/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/teamcity/available.mdx,GET,/api/v1/app-connections/teamcity/available,superseded,appConnections,appConnections.read,app-connections-provider-availability-superseded
app-connections/teamcity/create.mdx,POST,/api/v1/app-connections/teamcity,intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/teamcity/delete.mdx,DELETE,/api/v1/app-connections/teamcity/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/teamcity/get-by-id.mdx,GET,/api/v1/app-connections/teamcity/{connectionId},superseded,appConnections,appConnections.read,app-connections-provider-id-read-superseded
app-connections/teamcity/get-by-name.mdx,GET,/api/v1/app-connections/teamcity/connection-name/{connectionName},superseded,appConnections,appConnections.read,app-connections-provider-name-read-superseded
app-connections/teamcity/list.mdx,GET,/api/v1/app-connections/teamcity,superseded,appConnections,appConnections.read,app-connections-provider-list-superseded
app-connections/teamcity/update.mdx,PATCH,/api/v1/app-connections/teamcity/{connectionId},intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
app-connections/terraform-cloud/available.mdx,GET,/api/v1/app-connections/terraform-cloud/available,superseded,appConnections,appConnections.read,app-connections-provider-availability-superseded
app-connections/terraform-cloud/create.mdx,POST,/api/v1/app-connections/terraform-cloud,intentionally_omitted,appConnections,appConnections.otherProviders.admin,app-connections-other-providers-omitted
